eeg_1,eeg_2,eeg_3,eeg_4
792.5641,799.41394,787.326,787.326
800.6227,800.6227,790.54944,774.83514
810.293,796.1905,792.96704,817.9487
804.65204,794.57874,796.1905,838.49817
799.011,801.02563,794.17584,813.1135
799.011,803.0403,793.7729,783.2967
813.5165,792.96704,791.3553,821.5751
796.5934,801.02563,795.38464,770.80585
800.6227,804.2491,792.5641,806.26373
807.8755,810.293,796.1905,837.6923
799.81683,809.4872,802.6374,831.2454
791.75824,805.05493,799.81683,794.17584
791.75824,802.6374,794.9817,770.80585
788.5348,803.8461,799.41394,803.0403
807.0696,819.9634,818.3516,849.3773
803.44324,815.9341,808.68134,831.2454
786.9231,799.81683,792.1612,792.5641
784.10254,797.3993,791.75824,773.22345
780.4762,795.78754,792.5641,797.8022
782.0879,797.8022,793.7729,832.0513
789.34064,796.99634,791.3553,796.5934
781.28204,798.60803,790.14655,817.9487
791.3553,793.7729,790.9524,777.6557
794.57874,796.1905,796.1905,822.381
792.5641,790.9524,791.75824,786.1172
800.6227,803.0403,797.8022,820.7692
803.8461,809.89014,804.2491,802.23444
788.5348,798.20514,798.20514,764.35895
777.6557,789.34064,786.9231,763.1502
777.6557,796.5934,785.7143,801.02563
776.4469,797.3993,789.34064,797.8022
774.83514,795.38464,791.3553,780.4762
767.98535,801.8315,784.90845,741.39197
769.19415,803.44324,788.93774,748.24176
780.4762,799.011,783.2967,786.52014
770.40295,798.20514,786.52014,804.65204
761.9414,801.8315,786.9231,790.14655
784.10254,808.2784,785.7143,766.77655
782.49084,799.011,778.46155,758.71796
780.87915,795.38464,778.0586,797.3993
792.96704,799.011,784.5055,812.3077
794.17584,804.65204,789.34064,796.5934
792.1612,798.60803,782.49084,774.0293
784.90845,789.7436,777.6557,772.8205
790.54944,791.75824,784.90845,816.337
796.1905,793.36993,789.34064,839.707
796.99634,792.96704,786.52014,822.7839
794.57874,798.20514,787.326,796.1905
792.5641,803.8461,791.3553,783.69965
797.8022,800.2198,791.3553,814.7253
798.60803,805.05493,789.7436,832.8571
784.90845,795.38464,783.69965,798.20514
783.69965,791.3553,786.9231,767.5824
793.36993,799.41394,797.8022,754.68866
782.8938,796.1905,792.1612,776.4469
776.4469,794.57874,786.1172,799.41394
786.9231,799.81683,790.14655,788.1319
791.3553,800.2198,788.93774,763.1502
775.2381,802.23444,792.5641,749.85345
765.16486,796.5934,794.57874,774.43225
773.6264,793.36993,792.96704,813.1135
784.90845,798.60803,798.60803,813.91943
785.31134,793.7729,796.99634,786.52014
788.1319,786.1172,791.3553,759.12085
801.8315,798.20514,801.02563,790.14655
807.8755,800.6227,801.8315,832.4542
802.23444,796.5934,795.38464,830.84247
799.41394,805.05493,794.9817,818.3516
800.6227,807.47253,794.9817,797.8022
806.26373,801.02563,786.52014,798.20514
812.71063,800.2198,790.14655,837.6923
812.71063,803.8461,796.99634,854.21246
813.1135,806.26373,793.7729,827.619
806.6667,801.8315,793.36993,794.17584
787.326,797.3993,789.34064,792.1612
790.14655,805.4579,797.8022,834.0659
797.8022,815.12823,814.7253,845.34796
792.1612,801.02563,801.8315,802.6374
781.685,792.5641,787.72894,753.47986
773.6264,793.36993,788.93774,745.0183
775.2381,797.3993,793.7729,791.3553
776.4469,794.57874,795.78754,775.2381
776.4469,803.44324,795.38464,798.60803
785.7143,798.60803,798.60803,759.5238
792.96704,803.8461,795.38464,749.45056
791.3553,791.75824,791.3553,779.2674
801.4286,787.326,791.75824,795.78754
817.5458,797.3993,800.6227,799.011
796.1905,797.8022,795.78754,780.4762
784.10254,794.17584,788.5348,763.1502
789.7436,798.60803,789.34064,803.8461
792.96704,797.3993,791.3553,830.4396
796.99634,800.2198,794.9817,819.15753
799.41394,802.23444,790.9524,790.9524
791.3553,794.9817,784.5055,762.74725
786.1172,790.14655,782.49084,787.72894
786.9231,797.3993,784.5055,822.7839
781.28204,799.41394,785.7143,814.7253
782.0879,792.5641,786.9231,790.54944
794.57874,790.54944,788.93774,766.77655
794.17584,790.54944,791.3553,786.52014
774.43225,789.34064,791.75824,814.3223
769.59705,790.54944,792.1612,806.26373
757.1062,790.54944,794.57874,770.40295
745.0183,785.31134,790.54944,736.55676
753.47986,784.10254,790.9524,753.8828
763.5531,790.54944,793.36993,782.0879
772.01465,792.96704,790.9524,782.0879
774.83514,791.75824,788.5348,766.3736
778.46155,793.36993,785.31134,739.3773
805.05493,807.8755,803.44324,771.2088
816.7399,801.8315,808.68134,821.5751
792.1612,782.0879,795.78754,811.9048
782.49084,780.4762,793.36993,789.7436
798.60803,787.326,794.9817,776.4469
802.6374,790.14655,793.7729,777.25275
802.6374,794.17584,794.57874,815.9341
809.89014,797.8022,797.3993,829.6337
813.91943,794.9817,796.5934,801.8315
809.89014,798.60803,792.96704,770.0
806.6667,796.5934,788.93774,766.3736
815.9341,805.4579,801.02563,815.5311
830.4396,826.4103,819.5604,850.18317
795.78754,799.011,803.44324,814.3223
770.40295,776.4469,794.17584,776.4469
779.2674,783.2967,796.5934,764.7619
773.22345,785.7143,793.36993,790.9524
767.5824,784.5055,790.14655,807.47253
772.4176,787.326,794.57874,761.9414
759.92676,782.49084,796.99634,743.4066
776.4469,785.7143,789.7436,790.14655
760.32965,785.7143,794.9817,776.04395
767.1795,799.011,799.81683,807.47253
778.46155,803.8461,804.2491,795.38464
775.2381,796.99634,796.1905,759.92676
771.2088,790.14655,789.34064,740.18317
771.2088,789.7436,792.5641,771.2088
769.19415,790.14655,797.3993,803.44324
782.8938,795.38464,798.60803,795.38464
788.1319,796.1905,793.7729,774.43225
778.86444,790.14655,792.1612,751.4652
787.72894,792.1612,794.9817,779.67035
786.9231,792.5641,793.36993,812.3077
