eeg_1,eeg_2,eeg_3,eeg_4
770.80585,791.75824,788.93774,431.9414
745.42126,789.34064,796.5934,288.9011
832.8571,786.9231,818.3516,875.56775
873.1502,785.7143,817.9487,1120.9524
838.49817,789.7436,815.12823,897.72894
784.5055,794.17584,790.9524,458.5348
749.85345,794.17584,772.4176,239.34065
817.1429,786.52014,786.52014,761.9414
861.8681,779.2674,796.99634,1110.0732
839.304,775.64105,800.2198,943.663
796.99634,778.86444,792.1612,510.91574
768.7912,792.5641,789.34064,260.29303
817.9487,796.5934,797.3993,703.91943
879.19415,799.011,799.81683,1057.6923
859.45056,799.81683,799.41394,929.5604
796.1905,788.93774,793.7729,608.4249
749.45056,781.28204,792.5641,253.0403
796.5934,784.5055,806.26373,564.10254
860.2564,790.9524,812.71063,1028.2784
854.61536,795.78754,802.23444,1005.7143
815.5311,800.6227,791.3553,675.31134
786.9231,791.75824,800.2198,496.8132
760.32965,798.20514,790.54944,250.21979
844.5421,790.54944,812.3077,987.1795
848.97437,790.54944,809.0842,998.46155
824.7985,790.9524,795.38464,682.1612
776.04395,794.9817,792.96704,277.21613
791.3553,801.02563,801.8315,458.93774
851.39197,797.3993,806.26373,931.5751
852.1978,788.5348,810.293,1010.54944
809.4872,786.1172,807.8755,779.67035
755.09155,784.5055,794.9817,315.89743
775.64105,797.3993,804.2491,395.27472
853.8095,810.293,814.7253,961.39197
857.8388,812.3077,805.05493,1071.7949
811.0989,811.50183,792.1612,789.34064
744.61536,794.57874,787.326,291.72162
752.27106,789.7436,800.2198,321.9414
840.5128,802.23444,816.7399,923.5165
864.2857,801.4286,815.12823,1063.3334
845.34796,800.2198,807.8755,857.03296
791.3553,803.44324,798.20514,401.72162
758.71796,800.6227,787.326,262.71063
821.978,794.17584,802.23444,822.7839
855.82416,789.7436,819.9634,1070.586
811.9048,782.8938,806.6667,859.45056
756.7033,786.9231,791.3553,406.15384
752.674,796.1905,788.93774,220.80586
814.7253,800.6227,791.3553,748.6447
848.5714,804.2491,799.81683,1084.2858
823.9927,798.20514,803.8461,891.28204
763.95605,785.7143,792.96704,475.4579
730.9158,787.72894,796.99634,223.62637
801.02563,798.60803,810.293,645.4945
857.8388,794.57874,801.02563,1075.4213
845.7509,794.9817,792.96704,971.8681
792.1612,802.23444,792.5641,571.75824
742.1978,794.9817,792.96704,209.5238
795.38464,791.75824,805.4579,574.17584
864.2857,804.65204,805.4579,1000.87915
869.12085,804.2491,817.5458,1072.1978
821.1722,800.2198,791.3553,628.97437
773.6264,803.0403,792.96704,217.98535
810.696,801.02563,796.5934,475.4579
867.1062,798.20514,806.6667,1012.1612
842.52747,784.90845,803.8461,1036.7399
743.4066,783.69965,790.54944,266.73993
775.64105,794.9817,792.96704,433.15018
788.93774,777.25275,796.99634,706.337
849.3773,803.44324,801.4286,944.87177
853.00366,804.2491,799.011,1002.8938
821.978,801.4286,800.2198,750.65936
761.53845,789.34064,806.6667,360.2198
838.9011,793.36993,814.3223,915.8608
847.76556,790.14655,806.6667,1021.02563
759.92676,793.36993,803.44324,286.88644
807.0696,790.9524,800.6227,778.0586
757.1062,797.8022,803.0403,318.71796
754.68866,794.57874,796.99634,309.0476
835.2747,794.9817,801.8315,864.68866
874.35895,799.81683,809.0842,1035.1282
825.6044,794.9817,797.3993,785.7143
771.2088,798.20514,783.2967,354.57877
767.5824,806.26373,786.1172,264.72528
865.89746,794.57874,800.2198,1016.1905
835.2747,801.4286,797.8022,782.49084
824.7985,792.1612,799.011,811.50183
770.80585,789.7436,790.9524,400.91574
745.42126,783.2967,788.5348,169.6337
803.44324,789.7436,798.60803,662.4176
858.24176,804.65204,799.011,1016.5934
826.8132,801.8315,793.7729,850.989
768.7912,794.9817,790.9524,456.11722
745.0183,794.17584,790.54944,163.58974
809.0842,794.9817,811.9048,616.4835
860.65936,791.3553,813.91943,1008.5348
840.10986,791.75824,801.8315,877.1795
788.1319,797.3993,794.57874,504.8718
740.989,801.02563,789.7436,163.99268
786.52014,802.6374,800.2198,525.42126
857.8388,799.011,813.91943,979.5238
848.5714,794.9817,821.1722,940.4396
791.3553,794.9817,809.4872,601.1722
743.00366,787.326,789.7436,198.64468
775.2381,793.7729,795.38464,444.83517
840.10986,802.23444,810.293,925.9341
846.9597,801.8315,809.89014,929.9634
753.8828,794.17584,800.2198,261.0989
819.5604,803.8461,806.6667,675.7143
775.64105,793.36993,813.1135,423.88278
848.1685,796.99634,816.7399,952.1245
851.39197,797.3993,794.57874,1003.2967
812.3077,795.78754,788.1319,711.978
730.5128,792.96704,785.31134,249.01099
745.82416,797.8022,793.36993,352.56412
850.989,794.9817,813.5165,1007.326
840.5128,796.5934,811.9048,896.52014
802.23444,796.5934,797.8022,766.3736
761.9414,801.4286,788.1319,313.88278
767.98535,802.6374,796.99634,330.80585
828.4249,800.6227,802.23444,873.95605
821.978,794.17584,795.78754,792.1612
756.30035,784.5055,788.93774,357.8022
748.6447,787.326,800.2198,267.14285
820.3663,791.75824,807.47253,797.8022
851.39197,790.14655,800.6227,1065.751
858.6447,801.4286,801.8315,1033.1135
815.5311,786.1172,794.9817,846.9597
753.47986,786.52014,790.14655,394.46887
739.3773,784.90845,790.9524,216.77655
829.6337,789.34064,803.44324,740.989
869.5238,798.60803,800.2198,1074.6154
776.8498,796.99634,788.93774,460.1465
831.2454,794.57874,786.52014,890.4762
753.0769,809.0842,786.52014,180.91576
815.5311,809.0842,794.57874,637.4359
871.9414,803.44324,809.0842,1058.4982
853.4066,798.20514,808.2784,960.989
793.7729,791.75824,789.7436,564.90845
754.2857,795.38464,777.6557,209.12088
806.26373,806.6667,794.17584,577.3993
874.35895,807.47253,805.8608,1052.0513
848.97437,802.23444,802.6374,970.65936
792.1612,797.3993,798.60803,627.3626
761.53845,792.96704,799.81683,274.79852
796.5934,796.5934,807.0696,540.32965
848.97437,803.0403,805.05493,1029.4872
847.3626,799.41394,795.78754,1013.7729
794.57874,791.75824,785.7143,671.28204
741.39197,786.52014,793.7729,251.42857
792.1612,794.17584,810.696,453.2967
859.85345,799.41394,811.0989,1007.72894
847.76556,799.41394,801.8315,1043.9927
805.05493,799.41394,794.9817,752.27106
742.1978,796.99634,790.14655,294.94507
770.80585,800.6227,797.8022,406.55676
855.42126,802.23444,815.5311,994.0293
842.52747,790.54944,811.9048,1071.7949
799.81683,783.2967,800.6227,801.4286
752.674,790.54944,800.2198,360.6227
755.89746,800.2198,801.4286,369.48718
822.7839,800.6227,801.02563,886.4469
817.1429,791.3553,803.44324,864.2857
845.34796,797.8022,807.47253,1050.4396
760.32965,783.2967,793.36993,410.989
760.7326,789.7436,801.4286,329.19415
836.4835,803.44324,815.9341,876.3736
848.97437,805.05493,820.7692,1092.7472
813.5165,800.2198,803.8461,888.86444
762.3443,798.60803,785.7143,450.07327
749.85345,799.81683,801.4286,289.70697
833.2601,804.2491,816.7399,810.696
867.50916,794.9817,814.3223,1086.7032
827.619,786.1172,815.9341,909.81683
780.87915,789.34064,801.02563,527.4359
760.32965,796.99634,786.52014,260.69598
818.3516,801.8315,800.6227,706.337
861.8681,799.81683,808.68134,1075.4213
842.1245,794.17584,804.2491,966.63007
802.6374,787.326,799.41394,591.50183
763.1502,778.46155,796.1905,231.68498
811.0989,784.10254,807.0696,593.5165
869.5238,803.0403,811.0989,1063.7362
