eeg_1,eeg_2,eeg_3,eeg_4
739.3773,761.53845,766.77655,778.0586
730.9158,762.74725,771.2088,759.5238
745.42126,756.7033,757.1062,755.89746
767.5824,748.6447,750.2564,791.75824
793.7729,752.674,752.27106,800.6227
774.43225,757.9121,755.89746,785.31134
751.4652,755.89746,755.89746,761.13556
796.99634,761.13556,769.59705,801.4286
767.5824,765.56775,758.315,791.3553
772.8205,766.77655,753.47986,777.25275
783.69965,771.2088,757.1062,765.9707
782.0879,768.3883,757.1062,790.14655
762.3443,770.0,757.50916,809.89014
776.8498,759.12085,760.32965,759.5238
780.87915,765.9707,769.19415,810.293
759.12085,775.2381,761.9414,797.8022
790.14655,776.04395,762.3443,776.04395
782.8938,778.0586,756.7033,753.8828
750.65936,774.83514,754.68866,778.86444
764.7619,774.83514,758.71796,802.23444
773.6264,776.4469,755.89746,781.685
776.4469,775.64105,756.30035,756.30035
788.1319,776.4469,762.3443,741.39197
788.1319,782.0879,765.56775,774.43225
816.337,787.72894,761.53845,801.8315
838.9011,790.54944,759.92676,794.9817
820.7692,791.3553,762.3443,770.40295
805.05493,791.75824,751.8681,735.7509
799.011,784.90845,746.2271,758.71796
792.1612,781.28204,752.27106,801.4286
794.57874,785.7143,755.09155,794.9817
789.34064,786.9231,749.0476,770.40295
797.8022,790.14655,744.61536,744.61536
807.8755,796.5934,747.8388,769.59705
796.1905,792.1612,745.82416,803.44324
807.47253,788.1319,744.21246,789.34064
780.07324,798.20514,749.85345,776.4469
748.24176,794.9817,748.6447,750.65936
755.89746,786.1172,753.0769,741.79486
765.56775,788.93774,763.95605,788.5348
766.3736,792.1612,762.3443,805.05493
771.6117,791.3553,754.68866,781.28204
780.87915,793.36993,755.09155,751.06226
779.2674,798.60803,763.1502,748.24176
762.74725,798.20514,765.56775,788.1319
771.2088,799.81683,759.5238,798.20514
797.3993,794.9817,754.68866,783.69965
780.87915,789.7436,745.82416,751.8681
752.27106,799.41394,747.8388,737.3626
741.39197,796.99634,760.32965,788.1319
740.989,803.8461,758.315,774.43225
740.18317,786.52014,752.27106,760.7326
720.84247,779.67035,748.24176,729.707
724.0659,779.2674,748.6447,718.4249
734.94507,780.4762,750.65936,759.12085
734.1392,781.685,751.06226,785.31134
747.03296,781.28204,748.24176,768.7912
738.1685,770.40295,741.79486,738.5714
718.8278,772.01465,735.7509,712.381
716.8132,777.6557,728.49817,736.55676
713.1868,767.5824,723.2601,754.2857
710.7692,756.30035,728.0952,742.1978
718.022,759.12085,738.97437,728.49817
